TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309091810
BLOCK,8,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524883321,1555035524902587
BLOCK,1,0000000000000000000000000000000000000000000000000000000000000000,6e49762dc48299c4183aa3e74fc55b15e83a4b073a091b781b713c6d2203b58f,1555034949402219,1555034949417144
BLOCK,2,6423909f25e05d5182fb9afe091121169d6cd8645f8c0e12352258763fed7d4f,72023cecf124e69db4f4c03a520c2998bb0f5aaaab300a8373136e864ffd4d87,1555035008126412,1555035008144525
BLOCK,3,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035063863494,1555035063943796
BLOCK,4,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073121824,1555035073162484
BLOCK,5,f1303fea139389697a1a31664a2a454ad458861cdee15209bc66553dbeb36978,bcdf978779071884e231a56dd218400311db2b5a6fa01bc2d936c0aafa29ef82,1555035284244284,1555035284308953
BLOCK,6,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308766403,1555035308772044
BLOCK,7,aeb5abf33fa8cefdcfd907438b1106a445f22ae5b6160f58ea0d4d708384af26,66c5e8ea50611e1e90a6b37e1b44139869d653e15bc16140a8f65fe13a8ad6d3,1555035458222683,1555035458245139
TRANSACTION,1555035174.044847,52f243a588003005a8e19d0cba1bc925,36,21,4,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309028477
TRANSACTION,1555035225.919509,9e3c8f0427172347d2aa332136cdf090,100,37,16,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309145553
TRANSACTION,1555035000.406709,c6d86a29ff4d71bf2a459214c66b1f25,0,36,596,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035064117251
TRANSACTION,1555035109.583039,5c6289e01ea98ec1ce2d4c9c64d987ea,67,100,19,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308841247
TRANSACTION,1555035137.400805,5a5d0d23bae3e72bdbb56d2673ec0fc6,67,16,88,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308921592
TRANSACTION,1555035152.093319,5597c18a660d931dcaf963fdc1bdf40c,67,95,1,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308960028
TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309095497
TRANSACTION,1555035473.919953,7560139e83c1fca37f5eb2589dde339d,22,44,202,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524947418
TRANSACTION,1555035495.548800,b5bfb77e7375bb5e693a92dde2653e99,67,104,146,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525000516
TRANSACTION,1555035402.198473,ede6cf8caa3a596eff1ab1cde1588dae,104,8,118,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525072765
TRANSACTION,1555035038.319789,17a07452e7309cf669cde86ba77e329d,0,67,269,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073234816
BLOCK,6,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308766403,1555035308776068
BLOCK,7,aeb5abf33fa8cefdcfd907438b1106a445f22ae5b6160f58ea0d4d708384af26,66c5e8ea50611e1e90a6b37e1b44139869d653e15bc16140a8f65fe13a8ad6d3,1555035458222683,1555035458243128
BLOCK,8,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524883321,1555035524923149
BLOCK,1,0000000000000000000000000000000000000000000000000000000000000000,6e49762dc48299c4183aa3e74fc55b15e83a4b073a091b781b713c6d2203b58f,1555034949402219,1555034949415236
BLOCK,2,6423909f25e05d5182fb9afe091121169d6cd8645f8c0e12352258763fed7d4f,72023cecf124e69db4f4c03a520c2998bb0f5aaaab300a8373136e864ffd4d87,1555035008126412,1555035008140697
BLOCK,3,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035063863494,1555035063907117
BLOCK,4,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073121824,1555035073172254
BLOCK,5,f1303fea139389697a1a31664a2a454ad458861cdee15209bc66553dbeb36978,bcdf978779071884e231a56dd218400311db2b5a6fa01bc2d936c0aafa29ef82,1555035284244284,1555035284289315
TRANSACTION,1555035000.406709,c6d86a29ff4d71bf2a459214c66b1f25,0,36,596,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035064086844
TRANSACTION,1555035038.319789,17a07452e7309cf669cde86ba77e329d,0,67,269,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073245749
TRANSACTION,1555035137.400805,5a5d0d23bae3e72bdbb56d2673ec0fc6,67,16,88,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308923337
TRANSACTION,1555035152.093319,5597c18a660d931dcaf963fdc1bdf40c,67,95,1,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308960534
TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309095000
TRANSACTION,1555035473.919953,7560139e83c1fca37f5eb2589dde339d,22,44,202,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524964435
TRANSACTION,1555035402.198473,ede6cf8caa3a596eff1ab1cde1588dae,104,8,118,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525094718
TRANSACTION,1555035109.583039,5c6289e01ea98ec1ce2d4c9c64d987ea,67,100,19,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308833956
TRANSACTION,1555035174.044847,52f243a588003005a8e19d0cba1bc925,36,21,4,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309029025
TRANSACTION,1555035225.919509,9e3c8f0427172347d2aa332136cdf090,100,37,16,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309144803
TRANSACTION,1555035495.548800,b5bfb77e7375bb5e693a92dde2653e99,67,104,146,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525017383
BLOCK,2,6423909f25e05d5182fb9afe091121169d6cd8645f8c0e12352258763fed7d4f,72023cecf124e69db4f4c03a520c2998bb0f5aaaab300a8373136e864ffd4d87,1555035008126412,1555035008130654
BLOCK,3,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035063863494,1555035063869699
BLOCK,4,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073121824,1555035073126196
BLOCK,5,f1303fea139389697a1a31664a2a454ad458861cdee15209bc66553dbeb36978,bcdf978779071884e231a56dd218400311db2b5a6fa01bc2d936c0aafa29ef82,1555035284244284,1555035284283095
BLOCK,6,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308766403,1555035308797318
BLOCK,7,aeb5abf33fa8cefdcfd907438b1106a445f22ae5b6160f58ea0d4d708384af26,66c5e8ea50611e1e90a6b37e1b44139869d653e15bc16140a8f65fe13a8ad6d3,1555035458222683,1555035458250044
BLOCK,8,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524883321,1555035524883321
BLOCK,1,0000000000000000000000000000000000000000000000000000000000000000,6e49762dc48299c4183aa3e74fc55b15e83a4b073a091b781b713c6d2203b58f,1555034949402219,1555034949463780
TRANSACTION,1555035109.583039,5c6289e01ea98ec1ce2d4c9c64d987ea,67,100,19,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308857243
TRANSACTION,1555035152.093319,5597c18a660d931dcaf963fdc1bdf40c,67,95,1,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308991996
TRANSACTION,1555035174.044847,52f243a588003005a8e19d0cba1bc925,36,21,4,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309048410
TRANSACTION,1555035225.919509,9e3c8f0427172347d2aa332136cdf090,100,37,16,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309115919
TRANSACTION,1555035473.919953,7560139e83c1fca37f5eb2589dde339d,22,44,202,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524939408
TRANSACTION,1555035402.198473,ede6cf8caa3a596eff1ab1cde1588dae,104,8,118,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525060088
TRANSACTION,1555035038.319789,17a07452e7309cf669cde86ba77e329d,0,67,269,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073217377
TRANSACTION,1555035137.400805,5a5d0d23bae3e72bdbb56d2673ec0fc6,67,16,88,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308942983
TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309115906
TRANSACTION,1555035495.548800,b5bfb77e7375bb5e693a92dde2653e99,67,104,146,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524991606
TRANSACTION,1555035000.406709,c6d86a29ff4d71bf2a459214c66b1f25,0,36,596,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035064065961
BLOCK,1,0000000000000000000000000000000000000000000000000000000000000000,6e49762dc48299c4183aa3e74fc55b15e83a4b073a091b781b713c6d2203b58f,1555034949402219,1555034949415805
BLOCK,2,6423909f25e05d5182fb9afe091121169d6cd8645f8c0e12352258763fed7d4f,72023cecf124e69db4f4c03a520c2998bb0f5aaaab300a8373136e864ffd4d87,1555035008126412,1555035008132558
BLOCK,3,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035063863494,1555035063868535
BLOCK,4,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073121824,1555035073127490
BLOCK,5,f1303fea139389697a1a31664a2a454ad458861cdee15209bc66553dbeb36978,bcdf978779071884e231a56dd218400311db2b5a6fa01bc2d936c0aafa29ef82,1555035284244284,1555035284291699
BLOCK,6,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308766403,1555035308772648
BLOCK,7,aeb5abf33fa8cefdcfd907438b1106a445f22ae5b6160f58ea0d4d708384af26,66c5e8ea50611e1e90a6b37e1b44139869d653e15bc16140a8f65fe13a8ad6d3,1555035458222683,1555035458236454
BLOCK,8,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524883321,1555035524924497
TRANSACTION,1555035000.406709,c6d86a29ff4d71bf2a459214c66b1f25,0,36,596,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035064071181
TRANSACTION,1555035137.400805,5a5d0d23bae3e72bdbb56d2673ec0fc6,67,16,88,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308932083
TRANSACTION,1555035152.093319,5597c18a660d931dcaf963fdc1bdf40c,67,95,1,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308971487
TRANSACTION,1555035174.044847,52f243a588003005a8e19d0cba1bc925,36,21,4,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309023883
TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309093998
TRANSACTION,1555035473.919953,7560139e83c1fca37f5eb2589dde339d,22,44,202,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524965646
TRANSACTION,1555035495.548800,b5bfb77e7375bb5e693a92dde2653e99,67,104,146,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525016401
TRANSACTION,1555035038.319789,17a07452e7309cf669cde86ba77e329d,0,67,269,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073213423
TRANSACTION,1555035109.583039,5c6289e01ea98ec1ce2d4c9c64d987ea,67,100,19,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308850751
TRANSACTION,1555035225.919509,9e3c8f0427172347d2aa332136cdf090,100,37,16,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309139592
TRANSACTION,1555035402.198473,ede6cf8caa3a596eff1ab1cde1588dae,104,8,118,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525093893
BLOCK,8,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524883321,1555035524929318
BLOCK,1,0000000000000000000000000000000000000000000000000000000000000000,6e49762dc48299c4183aa3e74fc55b15e83a4b073a091b781b713c6d2203b58f,1555034949402219,1555034949443452
BLOCK,2,6423909f25e05d5182fb9afe091121169d6cd8645f8c0e12352258763fed7d4f,72023cecf124e69db4f4c03a520c2998bb0f5aaaab300a8373136e864ffd4d87,1555035008126412,1555035008141340
BLOCK,3,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035063863494,1555035063881888
BLOCK,4,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073121824,1555035073128080
BLOCK,5,f1303fea139389697a1a31664a2a454ad458861cdee15209bc66553dbeb36978,bcdf978779071884e231a56dd218400311db2b5a6fa01bc2d936c0aafa29ef82,1555035284244284,1555035284303575
BLOCK,6,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308766403,1555035308775316
BLOCK,7,aeb5abf33fa8cefdcfd907438b1106a445f22ae5b6160f58ea0d4d708384af26,66c5e8ea50611e1e90a6b37e1b44139869d653e15bc16140a8f65fe13a8ad6d3,1555035458222683,1555035458222683
TRANSACTION,1555035000.406709,c6d86a29ff4d71bf2a459214c66b1f25,0,36,596,8d404504ca58b9d643d48017b0e713287cf24072c96ff5f88a5bcce74b29f7c6,42d7a4a36a1e1d883306914df2f92da56064be81c83a408dca8a8dbd47992c9d,1555035064078237
TRANSACTION,1555035109.583039,5c6289e01ea98ec1ce2d4c9c64d987ea,67,100,19,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308834422
TRANSACTION,1555035152.093319,5597c18a660d931dcaf963fdc1bdf40c,67,95,1,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308955762
TRANSACTION,1555035473.919953,7560139e83c1fca37f5eb2589dde339d,22,44,202,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035524967997
TRANSACTION,1555035495.548800,b5bfb77e7375bb5e693a92dde2653e99,67,104,146,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525020983
TRANSACTION,1555035402.198473,ede6cf8caa3a596eff1ab1cde1588dae,104,8,118,e655da909e6996e73946e56611b79342e685b73da91ba8d42fd99e4a68176f5f,3e09ee132b1f8ab388f62cbbb5d645001cc56584d05b8d142da8c233971e0cda,1555035525100006
TRANSACTION,1555035038.319789,17a07452e7309cf669cde86ba77e329d,0,67,269,2c3e85ea69f8f74514d2d6d8a4081186a163923b08d40353a07c1a87d84f1159,6ea81d24a95aa955d5410f81009c82e43c0b7caaa20a8cec8378ed2d2263a986,1555035073208815
TRANSACTION,1555035137.400805,5a5d0d23bae3e72bdbb56d2673ec0fc6,67,16,88,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035308917683
TRANSACTION,1555035174.044847,52f243a588003005a8e19d0cba1bc925,36,21,4,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309019815
TRANSACTION,1555035223.236403,d9c165eff80a49b18765f56073260b8a,0,22,946,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309089015
TRANSACTION,1555035225.919509,9e3c8f0427172347d2aa332136cdf090,100,37,16,fc20581237ffa05fc66a808f59032d5f9916055f8eeffeb4f53019fb7b2ba307,9713f3df5e38639b7efb1d48cef1875939fb7643f2edc1949afdeaa024c90917,1555035309121328
